SalleDeBain,surface,chambres,salons,Secteur,price
1,85,2,1,Ben Ejdia,900000
1,60,2,1,Aïn Chock,550000
2,100,2,2,Ain Sebaa,930000
2,114,3,1,Aïn Chock,1100000
1,71,2,1,Roches Noires,950000
1,108,2,1,Belvédère,920000
1,60,2,1,Oulfa,480000
2,114,3,1,Maarif,1400000
2,85,2,1,Oulfa,850000
2,201,2,1,Casablanca Finance City,1370000
3,132,4,1,2 Mars,1650000
2,147,3,2,Belvédère,1250000
2,100,3,1,Hay Al Amal,1050000
1,75,1,1,Aïn Chock,500000
2,107,2,1,Les Princesses,1750000
2,80,2,2,Sidi Othmane,420000
1,101,2,2,Aïn Borja,990000
2,154,3,3,Racine,2150000
3,168,3,3,Bourgogne,1900000
3,194,4,2,Gauthier,2300000
2,135,3,2,2 Mars,1700000
1,200,3,1,Autre secteur,500000
2,140,3,2,Palmier,2100000
1,73,2,1,Lissasfa,660000
2,195,2,1,Derb Ghallef,1850000
1,74,2,1,Al Madina Aljadida,400000
1,77,2,1,Hay Mohammadi,780000
1,73,2,1,Sidi Bernoussi,680000
2,170,3,2,Belvédère,1700000
1,56,2,1,Oulfa,400000
2,111,4,1,Quartier des Hôpitaux,1580000
2,133,3,1,Sidi Maarouf,1720000
1,75,2,1,Californie,1150000
2,89,2,1,Californie,1200000
2,82,2,1,Californie,1100000
2,75,2,1,Sidi Bernoussi,470000
1,105,2,1,Californie,1450000
1,47,2,1,Hay Mohammadi,460000
1,49,1,1,Bourgogne,580000
2,73,2,2,Oulfa,650000
2,86,2,1,Les Princesses,1400000
2,108,2,2,Val Fleuri,1390000
1,76,2,1,Centre Ville,760000
2,81,2,1,Route d'Azemmour,1200000
1,67,2,1,Sidi Bernoussi,510000
2,163,3,1,Belvédère,1450000
1,64,2,1,Hay Mohammadi,560000
1,115,2,2,Californie,1300000
2,135,3,2,Californie,2000000
2,87,2,1,Aïn Chock,1200000
1,110,2,1,Les Princesses,1450000
2,107,3,1,La Gironde,1300000
1,60,2,1,Ain Sebaa,620000
2,92,2,1,Bourgogne,1050000
2,80,2,2,Sidi Othmane,420000
2,81,2,1,Sidi Bernoussi,840000
1,116,3,2,Autre secteur,1100000
1,120,3,1,Al Fida,1200000
1,94,2,1,Roches Noires,840000
2,103,3,1,Autre secteur,670000
1,67,2,1,Oulfa,480000
3,140,3,2,Autre secteur,2400000
2,130,3,2,Palmier,1200000
2,90,2,1,Almaz,1380000
1,84,2,1,Sidi Bernoussi,790000
1,65,1,1,Sidi Othmane,940000
2,107,2,1,Californie,1100000
2,200,3,3,Gauthier,3000000
2,76,2,1,Sbata,670000
2,73,2,1,Bourgogne,1270000
2,73,3,1,Ain Sebaa,820000
2,95,3,1,Sidi Maarouf,1300000
1,79,2,1,Casablanca Finance City,850000
1,140,3,1,Hay Inara,1300000
2,138,3,2,Maarif,1850000
2,83,2,1,Anfa,600000
1,93,2,1,Anfa,750000
2,114,3,1,Oulfa,820000
1,71,2,1,Hay Moulay Rachid,540000
2,82,2,1,Errahma,720000
1,41,1,1,Roches Noires,495000
1,84,2,1,Roches Noires,1100000
1,65,3,1,Al Madina Aljadida,470000
2,115,2,1,Beauséjour,1260000
2,135,3,1,Aïn Chock,860000
2,61,5,1,Belvédère,640000
1,64,2,1,Sidi Maarouf,640000
1,50,1,1,Ain Sebaa,490000
2,77,2,1,Sidi Maarouf,850000
2,160,3,2,Belvédère,2170000
1,81,2,2,Sidi Bernoussi,520000
3,111,3,1,Laimoune,1720000
1,101,2,2,Aïn Borja,990000
2,78,2,1,Sidi Maarouf,760000
2,160,3,1,Tantonville,1900000
1,62,2,1,Oulfa,600000
1,90,3,1,Aïn Chock,840000
2,173,3,1,Maarif,2870000
2,108,2,1,Almaz,1300000
2,114,3,1,Aïn Chock,1100000
2,107,2,1,Roches Noires,1220000
2,86,3,1,Errahma,580000
1,63,2,1,Ben M'sick,470000
2,198,3,2,Racine,3000000
2,250,4,2,Ain Sebaa,1800000
3,170,3,3,Val Fleuri,2200000
1,68,2,1,Aïn Chock,620000
1,126,2,2,Centre Ville,800000
2,148,3,2,Sidi Bernoussi,590000
2,90,3,1,Sidi Bernoussi,760000
1,76,3,1,Anfa,750000
1,45,1,1,Les Princesses,1200000
2,177,3,2,Quartier des Hôpitaux,2190000
1,74,2,1,Sidi Bernoussi,520000
2,96,4,1,Sidi Moumen,560000
1,84,2,1,Autre secteur,400000
1,59,2,1,Sidi Bernoussi,450000
1,120,3,2,Maarif,1350000
1,70,2,1,Aïn Borja,680000
1,84,2,1,Roches Noires,860000
2,80,2,1,Bournazil,1150000
2,144,3,1,Casablanca Finance City,2400000
1,87,3,1,Oulfa,550000
1,44,1,1,Anfa,1100000
2,130,3,1,Quartier des Hôpitaux,1400000
1,124,2,1,Anfa,2000000
2,215,3,2,Roches Noires,1900000
2,89,2,1,Bourgogne,1900000
2,129,3,1,Belvédère,1600000
2,81,2,1,Oasis,1270000
1,51,1,1,Beauséjour,809000
2,154,3,3,Racine,2150000
2,114,3,2,Californie,1675800
2,114,3,1,Sidi Bernoussi,1100000
1,67,2,1,Aïn Chock,780000
2,104,2,1,Bourgogne,1320000
2,78,2,1,Sidi Bernoussi,665000
1,47,2,1,Bournazil,440000
2,76,2,1,Ain Sebaa,430000
1,49,1,1,Maarif,730000
2,76,3,2,Anfa,750000
2,225,3,2,2 Mars,1950000
1,129,1,1,Lissasfa,760000
2,160,7,2,Ain Sebaa,820000
2,165,4,1,Maarif,2500000
2,140,3,2,Sidi Maarouf,1400000
2,56,2,1,Sidi Maarouf,485000
1,96,2,1,Centre Ville,960000
2,147,3,2,Palmier,2350000
2,76,3,1,Oulfa,880000
1,63,2,1,Aïn Chock,900000
1,84,2,2,La Gironde,860000
1,120,3,1,Aïn Chock,1300000
1,66,2,1,Sidi Bernoussi,480000
1,80,2,2,Sidi Bernoussi,660000
1,54,2,1,Aïn Chock,700000
2,68,2,1,Sidi Moumen,570000
2,92,2,2,Sidi Moumen,920000
2,89,2,1,Bourgogne,1650000
1,70,2,1,Sidi Moumen,400000
1,68,3,1,Oulfa,430000
1,54,1,1,Sidi Bernoussi,470000
1,70,2,1,Sidi Othmane,750000
1,69,2,1,Laimoune,770000
1,82,2,1,Sidi Bernoussi,560000
2,79,2,1,Oulfa,700000
2,68,2,2,Sidi Bernoussi,450000
1,51,1,1,Beauséjour,809000
3,111,3,1,Laimoune,1720000
2,92,2,1,Bourgogne,1050000
2,76,3,1,Ben M'sick,700000
2,64,2,1,Aïn Borja,620000
2,130,3,1,Sidi Moumen,800000
1,55,2,1,Anfa,800000
1,83,1,1,Hay Hassani,720000
1,81,2,1,Maarif,799000
1,80,4,1,Hay Mohammadi,700000
2,89,2,1,Ain Sebaa,860000
2,84,2,1,Bourgogne,1000000
1,132,3,2,Belvédère,1099000
1,64,2,1,Lissasfa,480000
1,97,3,1,Hay Mohammadi,1100000
1,93,2,1,2 Mars,1700000
1,70,2,1,Sidi Bernoussi,660000
2,95,2,2,Bourgogne,1400000
1,56,2,1,Sidi Moumen,440000
1,60,1,2,Sbata,560000
1,63,2,1,Bourgogne,1000000
3,206,3,3,Hay Mohammadi,1600000
2,85,2,1,2 Mars,1386000
1,70,3,1,Oulfa,700000
2,135,2,1,Beauséjour,1830000
1,64,2,1,Hay Albaraka,460000
1,77,2,1,Al Fida,750000
1,74,2,1,Sidi Bernoussi,650000
1,51,1,1,Quartier des Hôpitaux,560000
1,60,2,1,Sidi Maarouf,570000
1,79,2,1,Gauthier,1380000
2,112,2,1,Autre secteur,1500000
2,81,2,1,Belvédère,1100000
2,84,2,1,La Gironde,780000
2,129,2,2,Oulfa,1500000
1,55,2,1,Lissasfa,550000
2,76,3,1,Bournazil,750000
1,130,4,1,Ain Sebaa,1150000
2,81,2,1,Oasis,1270000
2,126,3,2,Maarif,2200000
3,111,3,1,Laimoune,1720000
2,184,3,1,Almaz,2380000
1,118,2,1,Sidi Bernoussi,500000
1,120,2,1,Aïn Borja,1100000
2,113,3,1,Aïn Chock,1150000
1,58,2,1,Hay Hassani,480000
2,125,3,2,Bourgogne,1300000
1,76,2,1,Sidi Othmane,650000
1,56,2,1,Sidi Moumen,450000
2,62,2,1,Autre secteur,600000
2,87,2,1,Errahma,660000
1,50,2,1,Sidi Maarouf,480000
2,116,3,1,Quartier des Hôpitaux,1600000
2,130,2,1,Derb Omar,1300000
3,150,3,1,2 Mars,1400000
1,78,2,1,Autre secteur,515000
1,88,2,2,Hay Hassani,750000
2,111,3,1,Maarif,1200000
3,150,3,2,Californie,2800000
1,60,2,1,Sidi Moumen,400000
2,110,3,2,Maarif,1000000
2,108,2,1,La Gironde,1000000
3,168,3,2,Gauthier,2200000
2,100,2,1,Casablanca Finance City,2290000
2,90,2,2,Californie,1400000
1,114,3,1,Al Qods,1350000
1,66,3,1,Oulfa,430000
1,117,3,1,Quartier des Hôpitaux,1600000
2,76,3,1,Ain Sebaa,850000
2,59,2,1,Ain Sebaa,400000
2,113,2,2,Quartier des Hôpitaux,1190000
2,106,3,1,Roches Noires,1000000
2,105,3,2,Californie,1650000
2,98,3,1,Ain Sebaa,1130000
2,104,3,2,Almaz,1128000
1,49,2,1,Al Qods,490000
1,101,2,2,Aïn Borja,990000
2,81,2,1,Oasis,1270000
3,111,3,1,Laimoune,1720000
1,136,2,2,Beauséjour,1300000
2,124,2,1,Californie,1450000
2,121,3,1,Quartier des Hôpitaux,1650000
2,165,3,1,2 Mars,1650000
1,61,2,1,Sidi Maarouf,520000
1,75,3,1,Sidi Moumen,460000
1,69,2,1,Sidi Maarouf,660000
1,62,2,1,Ain Sebaa,520000
2,84,2,1,Lissasfa,760000
2,76,2,1,Sidi Moumen,600000
2,133,2,2,Bourgogne,1580000
2,130,3,1,Oulfa,750000
2,185,3,1,Gauthier,2500000
2,160,3,2,Roches Noires,1620000
1,96,2,1,Autre secteur,960000
1,65,3,1,Oulfa,430000
1,62,2,1,Oulfa,490000
2,100,2,2,Bourgogne,1450000
1,91,2,2,Roches Noires,880000
1,58,2,1,Al Madina Aljadida,400000
2,132,3,2,Oulfa,1250000
1,72,2,1,Ben M'sick,950000
2,127,3,1,Belvédère,1450000
2,113,3,1,Hay Inara,1150000
2,100,3,1,Sidi Moumen,800000
2,111,3,1,Mers Sultan,1350000
1,60,2,1,Oulfa,400000
1,68,1,1,Belvédère,780000
1,65,3,1,Oulfa,430000
1,137,3,2,Al Qods,1310000
2,104,2,1,Sidi Maarouf,1100000
1,50,2,1,Sidi Maarouf,2400000
1,63,2,1,Al Madina Aljadida,500000
2,73,2,2,Sidi Bernoussi,700000
1,70,2,1,Sidi Moumen,500000
2,81,2,1,Oasis,1270000
2,80,2,2,Sidi Othmane,420000
2,154,3,3,Racine,2150000
1,62,2,1,Oulfa,650000
1,59,1,1,Sidi Maarouf,540000
1,40,2,1,Ain Sebaa,400000
1,93,3,1,Oulfa,930000
3,152,3,2,Maarif,2650000
2,126,3,1,Aïn Borja,1050000
1,110,3,1,Autre secteur,735000
1,152,2,2,2 Mars,1500000
1,60,2,1,Hay Mohammadi,400000
1,58,2,1,Sidi Maarouf,600000
2,147,4,2,Bourgogne,1700000
1,73,2,2,La Gironde,900000
2,145,2,2,Belvédère,1800000
3,206,3,3,Maarif,3000000
1,72,2,1,Roches Noires,890000
1,64,2,1,Sidi Moumen,400000
2,74,2,1,Sour Jdid,1000000
2,120,3,1,Ain Sebaa,1300000
1,86,2,1,Aïn Borja,500000
1,56,2,1,Route d'Azemmour,420000
2,108,3,1,2 Mars,1500000
1,69,2,1,Gauthier,1150000
2,93,2,1,Ben Ejdia,1050000
2,80,2,1,Oasis,1620000
1,50,2,1,Sidi Bernoussi,400000
1,60,2,1,Ain Sebaa,560000
2,131,2,1,Sidi Maarouf,1450000
1,118,4,1,Bourgogne,890000
2,154,2,2,Racine,2400000
2,160,2,1,Val Fleuri,2320000
1,65,3,1,Oulfa,430000
2,160,3,2,Derb Ghallef,2000000
3,93,5,3,2 Mars,1000000
1,90,2,1,Roches Noires,700000
1,61,2,1,Ain Sebaa,420000
1,51,1,1,Beauséjour,809000
1,67,2,1,Oulfa,580000
2,154,3,3,Racine,2150000
1,62,2,1,Maarif,920000
1,77,2,1,Sidi Moumen,400000
3,108,9,3,Sidi Moumen,2500000
1,42,2,1,Al Fida,615000
1,90,2,1,Al Fida,1100000
1,73,1,2,Sidi Moumen,450000
1,72,3,1,Californie,800000
1,58,2,1,Sidi Moumen,410000
1,64,2,1,Ain Sebaa,540000
2,77,2,1,Errahma,470000
1,64,2,1,Sidi Moumen,470000
1,67,2,1,Centre Ville,500000
1,55,1,1,Anfa,418000
2,211,3,2,Maarif,2000000
1,96,2,2,Sidi Maarouf,980000
2,123,3,1,Maarif,1300000
1,63,2,1,Sidi Maarouf,520000
1,65,3,1,Oulfa,430000
2,111,2,1,Maarif,1400000
2,59,2,1,Autre secteur,590000
2,150,2,2,Bourgogne,1700000
2,115,2,2,Derb Ghallef,1450000
2,151,3,2,Maarif,1875000
2,100,2,1,Autre secteur,950000
2,122,3,2,Belvédère,1150000
2,101,3,1,Aïn Chock,1510000
1,72,1,1,Californie,820000
1,70,2,1,Al Fida,660000
2,118,3,1,Maarif,1650000
1,56,2,1,Aïn Chock,590000
1,76,2,2,Hay Moulay Rachid,650000
2,135,3,2,Belvédère,1500000
1,59,2,1,Sidi Moumen,430000
1,70,2,1,Aïn Borja,650000
1,65,3,1,Oulfa,430000
2,81,2,1,Oasis,1270000
1,101,2,2,Aïn Borja,990000
3,111,3,1,Laimoune,1720000
2,95,2,2,Anfa,1350000
2,141,3,2,Beauséjour,1800000
1,96,2,1,Hay Albaraka,580000
1,62,2,1,Oulfa,580000
2,112,2,1,La Gironde,1450000
2,130,3,2,Hay Mohammadi,1200000
1,80,2,1,Oulfa,550000
3,210,3,2,2 Mars,2590000
2,127,2,1,Centre Ville,2000000
2,125,3,2,Maarif,1600000
2,147,2,3,Quartier des Hôpitaux,1920000
2,75,3,1,Aïn Chock,840000
1,59,1,1,Sidi Maarouf,580000
1,106,2,1,Hay Mohammadi,950000
1,66,2,1,Hay Moulay Rachid,600000
2,98,2,1,Oasis,1850000
2,82,3,1,Lissasfa,800000
1,55,2,1,Hay Albaraka,540000
1,58,2,1,Ain Sebaa,430000
1,70,3,2,Hay Alfalah,520000
2,87,3,1,Sidi Moumen,400000
1,70,2,1,Zone Industrielle Moulay Rachid,470000
1,150,2,2,Belvédère,990000
1,80,2,1,Maarif,1280000
1,54,2,1,Al Qods,450000
1,62,2,1,Sidi Moumen,470000
1,60,2,1,Hay Hassani,550000
1,120,2,3,Hay Mohammadi,1100000
1,128,3,2,Sbata,780000
1,65,2,1,Oulfa,430000
1,109,3,1,Bourgogne,950000
2,115,3,1,Sidi Maarouf,1200000
1,152,3,1,Derb Ghallef,1500000
2,120,3,2,Roches Noires,1100000
2,172,3,2,2 Mars,2250000
1,67,2,1,Oulfa,580000
2,80,2,2,Sidi Othmane,420000
3,111,3,1,Laimoune,1720000
2,180,2,2,Racine,2850000
1,60,2,1,Aïn Chock,600000
2,194,4,3,Beauséjour,2150000
1,61,1,1,Oulfa,420000
1,64,2,1,Sidi Maarouf,630000
2,122,3,2,Quartier des Hôpitaux,1500000
2,92,2,1,Sidi Bernoussi,680000
2,170,3,1,Maarif,1850000
2,110,3,1,Ain Sebaa,1182500
2,144,3,2,Val Fleuri,1790000
1,62,2,1,Sidi Maarouf,560000
2,109,2,2,Derb Ghallef,1200000
2,92,2,1,Errahma,1000000
2,125,3,2,Californie,1490000
2,181,3,3,Val Fleuri,2200000
2,150,3,1,Val Fleuri,2120000
1,93,2,1,C.I.L,1450000
2,73,3,1,Sidi Maarouf,840000
2,92,2,1,Maarif,1200000
2,218,4,3,Oulfa,1170000
1,56,2,1,Oulfa,3000000
2,62,2,1,Roches Noires,850000
1,53,2,1,Oulfa,490000
1,79,2,1,Autre secteur,690000
2,115,3,1,Californie,1700000
1,65,4,1,Sidi Moumen,460000
1,100,3,1,Aïn Chock,900000
2,100,2,2,Oulfa,1150000
1,104,4,1,Centre Ville,1170000
1,50,2,1,Sidi Maarouf,420000
2,97,3,1,Sidi Bernoussi,920000
2,152,3,2,Belvédère,2100000
1,72,2,1,Aïn Borja,780000
2,80,2,1,Sidi Maarouf,900000
1,88,2,2,Maarif,1390000
2,154,3,3,Racine,2150000
2,126,3,2,Maarif,2200000
1,101,2,2,Aïn Borja,990000
2,89,3,1,La Gironde,1120000
2,102,3,2,2 Mars,1150000
2,57,2,1,Sidi Bernoussi,420000
2,172,4,2,Bourgogne,2000000
2,114,3,1,Palmier,1600000
1,68,2,1,Sidi Maarouf,460000
2,122,2,2,Aïn Chock,880000
1,50,2,1,Sidi Maarouf,400000
1,110,2,2,Bournazil,920000
2,134,3,2,Racine,2440000
1,69,2,1,Sidi Moumen,430000
2,140,3,1,2 Mars,480000
1,67,3,1,Oulfa,430000
1,130,4,1,Aïn Chock,1550000
2,160,3,1,2 Mars,1850000
2,115,2,1,Sidi Bernoussi,560000
2,110,3,2,Californie,1620000
1,88,2,2,Sidi Maarouf,950000
1,60,2,1,Ain Sebaa,500000
2,110,2,2,Maarif,1450000
2,80,2,2,Almaz,1100000
2,59,2,1,Sidi Maarouf,940000
1,67,2,1,Sidi Moumen,560000
2,153,4,1,Quartier des Hôpitaux,1900000
1,80,2,1,Aïn Borja,730000
3,187,3,2,Belvédère,1670000
2,160,4,2,Aïn Chock,1100000
1,93,2,1,Sidi Moumen,590000
1,60,2,1,Route d'Azemmour,600000
2,121,2,2,Oulfa,1200000
2,117,3,1,Maarif,1400000
2,140,3,2,Quartier des Hôpitaux,1980000
2,117,3,1,Ain Sebaa,1250000
2,117,3,2,Bournazil,840000
1,76,2,1,Sidi Maarouf,900000
2,154,3,3,Racine,2150000
2,80,2,2,Sidi Othmane,420000
2,81,2,1,Oasis,1270000
1,59,2,1,Sidi Moumen,410000
2,116,3,1,Ain Sebaa,1220000
2,210,3,2,Belvédère,1650000
2,70,2,1,Oulfa,900000
1,51,1,1,Mers Sultan,790000
2,120,2,2,Maarif,1500000
1,74,2,1,Bournazil,600000
1,70,2,1,Ain Sebaa,490000
1,57,2,1,Ain Sebaa,500000
3,219,6,3,Bourgogne,2000000
1,91,2,1,Maarif,900000
1,76,3,1,Ain Sebaa,500000
1,103,2,1,Beauséjour,1250000
2,116,3,1,Sidi Bernoussi,960000
2,88,2,2,Racine,2200000
1,72,2,2,Oulfa,680000
2,98,3,2,Sidi Maarouf,900000
1,70,2,1,Sidi Moumen,420000
1,52,1,1,Gauthier,850000
1,65,2,1,Lissasfa,400000
2,72,2,1,Sbata,640000
1,98,2,2,Oulfa,900000
1,72,2,1,Aïn Borja,740000
1,64,2,1,Hay Mohammadi,480000
2,121,3,1,Anfa,1300000
1,59,2,1,Al Madina Aljadida,420000
2,90,2,1,La Gironde,850000
2,120,2,2,La Gironde,1200000
1,74,2,1,Oulfa,840000
2,86,2,1,Errahma,800000
2,114,2,2,Derb Omar,1300000
1,66,5,2,Sidi Othmane,570000
2,215,3,3,Beauséjour,2200000
1,58,2,1,Oulfa,440000
2,116,3,1,Sidi Maarouf,1000000
2,78,2,1,Sidi Maarouf,760000
2,154,3,3,Racine,2150000
1,67,2,1,Oulfa,580000
2,86,3,1,Aïn Borja,1120000
3,208,4,2,Quartier des Hôpitaux,2800000
1,69,2,1,Ben M'sick,620000
1,66,2,1,Oulfa,480000
2,120,2,2,Sidi Maarouf,1320000
1,65,1,1,Quartier des Hôpitaux,1100000
1,85,2,1,Al Qods,700000
1,82,2,1,La Gironde,800000
2,133,3,1,Belvédère,1400000
2,134,3,3,Bourgogne,1650000
2,70,3,1,Ain Sebaa,780000
2,87,3,1,Ain Sebaa,970000
2,99,3,1,Californie,1634000
1,120,2,2,Aïn Chock,950000
2,90,2,1,La Gironde,800000
1,80,2,2,Hay Mohammadi,620000
1,140,2,1,Hay Sadri,900000
2,68,2,1,Ain Sebaa,510000
2,152,3,2,Racine,2700000
2,93,2,1,Aïn Chock,1220000
1,90,2,2,La Gironde,950000
1,60,2,1,Oulfa,400000
3,162,3,1,2 Mars,1600000
1,176,3,3,Sidi Maarouf,1350000
1,55,1,1,Mers Sultan,820000
1,70,2,2,Ben M'sick,540000
2,137,3,1,Gauthier,1820000
2,88,2,1,Sidi Maarouf,1090000
2,86,2,1,Val Fleuri,1300000
3,119,3,2,Belvédère,1450000
2,82,2,1,Hay Mohammadi,840000
2,93,2,2,2 Mars,1500000
1,76,3,1,Al Madina Aljadida,500000
2,128,2,1,Centre Ville,1000000
1,73,2,1,Hay Mohammadi,760000
2,81,2,1,Oasis,1270000
2,126,3,2,Maarif,2200000
2,81,2,1,Sidi Bernoussi,840000
2,86,3,1,Aïn Chock,1250000
2,85,2,1,Sidi Maarouf,880000
2,170,3,2,2 Mars,1950000
1,70,2,1,Errahma,400000
1,64,2,1,Ain Sebaa,430000
2,138,2,1,Quartier des Hôpitaux,1700000
1,75,2,1,Sidi Othmane,620000
2,109,3,1,Derb Ghallef,1460000
1,60,1,1,Sidi Maarouf,540000
1,41,2,1,Sbata,560000
2,144,3,1,Californie,2160000
2,84,3,1,Aïn Borja,880000
1,81,2,1,Sidi Moumen,650000
2,146,3,1,Maarif,1600000
2,42,3,1,La Gironde,1700000
1,52,2,1,Roches Noires,550000
3,64,4,3,Aïn Chock,825000
2,186,3,3,Val Fleuri,2250000
1,51,1,1,Quartier des Hôpitaux,570000
2,52,2,1,Ain Sebaa,490000
2,108,3,1,Quartier des Hôpitaux,1750000
1,64,2,1,Sidi Moumen,420000
1,55,2,1,Oulfa,580000
2,131,2,1,Maarif,1650000
1,72,2,1,Oulfa,600000
1,60,2,1,Al Fida,560000
1,60,2,1,Al Fida,560000
1,83,2,1,Aïn Chock,960000
1,81,2,1,Sidi Bernoussi,420000
1,70,2,1,Hay Hassani,680000
1,91,2,1,Hay Mohammadi,1300000
1,102,2,1,Hay Mohammadi,780000
1,56,2,1,Ain Sebaa,420000
2,145,3,1,Val Fleuri,2100000
1,114,2,1,Maarif,1680000
2,78,2,1,Sidi Maarouf,760000
2,81,2,1,Oasis,1270000
2,126,3,2,Maarif,2200000
1,72,2,1,Sidi Maarouf,700000
1,60,2,1,Ain Sebaa,500000
2,91,3,1,Aïn Borja,900000
1,76,2,1,Sidi Othmane,580000
1,68,3,1,Oulfa,430000
1,93,2,1,Errahma,700000
1,95,3,1,Sidi Maarouf,870000
2,120,3,1,Belvédère,1380000
1,86,2,1,La Gironde,990000
2,156,2,2,Beauséjour,2600000
2,128,3,2,Beauséjour,1800000
2,134,2,3,Ain Sebaa,1400000
1,62,2,1,Sidi Bernoussi,420000
1,80,1,2,Sidi Maarouf,460000
1,60,1,1,Sidi Bernoussi,420000
1,96,3,1,Sidi Moumen,460000
1,106,2,1,Errahma,750000
2,87,3,1,Sidi Othmane,780000
1,55,1,1,Centre Ville,650000
2,90,2,1,Bourgogne,1600000
2,91,3,1,Sidi Bernoussi,960000
2,166,3,2,Val Fleuri,2495500
1,55,2,1,Oulfa,400000
1,67,2,2,Californie,690000
2,84,3,1,Triangle d'Or,1550000
1,85,2,1,Ain Sebaa,1040000
1,41,1,1,2 Mars,750000
1,87,2,1,Derb Ghallef,970000
2,79,3,1,Aïn Borja,760000
1,64,2,1,Hay Mohammadi,480000
2,109,3,1,Quartier des Hôpitaux,1400000
1,60,2,1,Oulfa,400000
2,96,3,1,Hay Mohammadi,740000
1,75,2,1,Maarif,1120000
2,120,2,1,Californie,1500000
2,80,2,2,Sidi Othmane,420000
2,154,3,3,Racine,2150000
2,81,2,1,Sidi Bernoussi,840000
1,67,2,1,Hay Hassani,750000
1,76,2,2,Autre secteur,550000
2,64,2,1,Sidi Maarouf,650000
2,67,1,1,Maarif,1000000
1,50,3,1,Roches Noires,500000
1,98,3,1,Al Madina Aljadida,880000
1,105,2,1,2 Mars,1500000
2,79,3,1,Anfa,500000
2,82,2,2,Oasis,1350000
1,64,3,1,Oulfa,400000
2,119,3,1,2 Mars,1640000
1,84,2,1,Sidi Moumen,800000
2,84,2,1,Oasis,1200000
2,116,3,1,Oasis,2030000
1,84,2,1,Maarif,1180000
1,80,2,1,Roches Noires,800000
2,90,2,1,Route d'El Jadida,1400000
2,82,2,1,Les Princesses,900000
3,172,3,2,Fonciere,2249993
2,71,2,1,La Gironde,860000
2,82,2,1,Aïn Chock,1230000
1,77,3,1,Sidi Maarouf,1450000
1,73,2,2,Sidi Moumen,630000
2,100,3,1,Ain Sebaa,930000
2,106,2,1,Californie,1254000
2,96,3,1,Sidi Bernoussi,560000
1,97,3,1,Maarif,1400000
1,74,2,2,Hay Moulay Rachid,590000
1,84,2,2,Sidi Othmane,720000
2,97,3,1,Sidi Maarouf,840000
2,134,3,2,Val Fleuri,1675000
1,86,2,1,Sidi Bernoussi,830000
2,83,2,1,Bournazil,1050000
2,96,2,1,Ain Sebaa,850000
3,117,2,1,Roches Noires,1200000
2,80,2,2,Sidi Othmane,420000
1,101,2,2,Aïn Borja,990000
2,78,2,1,Sidi Maarouf,760000
2,173,2,2,Beauséjour,2400000
2,124,3,1,Derb Ghallef,1550000
1,65,2,1,Maarif,1100000
1,68,2,1,Oulfa,800000
1,54,2,1,Oulfa,420000
2,139,3,2,Ain Sebaa,1250000
1,56,2,1,Sidi Moumen,500000
2,105,2,1,Sidi Maarouf,1060000
2,74,3,1,Sidi Bernoussi,540000
1,58,2,1,Sidi Maarouf,445000
2,99,2,2,La Gironde,1034000
2,113,3,1,Hay Inara,1230000
1,59,2,1,Sidi Bernoussi,480000
1,60,2,1,Anfa,500000
2,134,3,2,Val Fleuri,2200000
2,100,2,1,Bourgogne,1300000
2,107,2,1,Belvédère,900000
2,130,3,1,2 Mars,1510000
2,96,3,2,Hay Albaraka,680000
3,139,3,2,Sidi Moumen,1200000
1,56,3,1,Hay Hassani,440000
2,73,2,1,Aïn Borja,650000
2,147,3,2,Bourgogne,1500000
1,48,1,1,Riviera,1000000
2,100,2,1,Sidi Bernoussi,820000
2,119,3,1,Sidi Maarouf,1400000
2,110,3,1,La Gironde,1500000
2,93,2,2,Oulfa,1100000
1,65,1,1,Sbata,650000
2,140,3,2,Belvédère,1500000
2,97,3,1,Ain Sebaa,1300000
2,269,6,1,Autre secteur,1870000
1,71,2,1,Quartier des Hôpitaux,900000
2,100,3,1,Oulfa,1000000
1,85,2,2,Hay Mohammadi,550000
1,101,2,2,Aïn Borja,990000
2,92,2,1,Bourgogne,1050000
3,111,3,1,Laimoune,1720000
1,71,1,1,Mers Sultan,770000
2,118,2,2,Quartier des Hôpitaux,980000
2,72,2,1,Oulfa,820000
2,73,2,1,Oulfa,990000
3,166,3,1,Gauthier,2249000
2,85,2,1,Al Madina Aljadida,780000
1,93,2,2,Hay Hassani,980000
1,74,2,1,Sbata,700000
2,95,4,1,La Gironde,830000
2,72,2,1,Ben M'sick,720000
1,100,3,1,Sidi Moumen,950000
1,60,2,1,Hay Moulay Rachid,420000
1,135,3,1,Centre Ville,1250000
2,118,3,2,Maarif,1450000
1,108,2,2,Sidi Moumen,800000
2,64,2,1,Autre secteur,595000
1,96,3,1,Sidi Bernoussi,600000
2,78,2,2,Autre secteur,690000
1,79,1,2,Hay Moulay Rachid 2,770000
2,105,3,2,Hay Hassani,1200000
1,80,2,1,Errahma,460000
1,62,2,1,Oulfa,440000
2,92,2,2,Roches Noires,940000
2,128,3,1,Anfa,1800000
2,100,3,2,Lissasfa,1050000
1,72,2,1,Oulfa,630000
2,130,3,2,Maarif,1885000
1,105,3,1,Sidi Bernoussi,750000
1,64,2,1,Hay Hassani,430000
2,109,3,3,Bourgogne,1950000
1,68,2,1,Belvédère,900000
1,59,2,1,Oulfa,650000
